name,experiment,overrides,device,batch_size,image_size,total_params_m,trainable_params_m,flops_g,macs_g,operations_backend,peak_cuda_memory_mb,warmup_iters,latency_iters,avg_forward_ms
jag26_prof_t7_efficientnet_ef,efficientnetb4_early_fusion_s1s2water,data.add_dem=false data.add_slope=false,cuda,1,256,22.865,22.865,11.166,5.583,thop,115.009,5,20,10.668
