name,experiment,overrides,device,batch_size,image_size,total_params_m,trainable_params_m,flops_g,macs_g,operations_backend,peak_cuda_memory_mb,warmup_iters,latency_iters,avg_forward_ms
jag26_prof_gf_stdcross,resnet50_resnet50_gffloodnet,model.encoder.optical_channels=4 model.encoder.sar_channels=1 model.fusion.fusion_type=xattn +model.fusion.xattn_components=spatial +model.fusion.xattn_attention_type=standard model.fusion.xattn_align_bias=false model.alignment_enabled=false model.alignment_target_weight=0.0,cuda,1,256,141.504,141.504,100.899,50.450,thop,709.505,5,20,7.676
