name,experiment,overrides,device,batch_size,image_size,total_params_m,trainable_params_m,flops_g,macs_g,operations_backend,peak_cuda_memory_mb,warmup_iters,latency_iters,avg_forward_ms
jag26_prof_gf_inputconcat,resnet50_early_fusion_gffloodnet,,cuda,1,256,244.999,244.999,279.050,139.525,thop,1425.021,5,20,8.490
